category,category_en,model,task_subset,video_id,sample_id,rel_path,item_id,code,family,scheme,option_idx,grade,score,answer
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_23_pred,banana/seed_23_pred,0421/banana/seed_23_pred.json,19935,size_material_jump,APPEAR,categorical,2,,,落地时
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_23_pred,banana/seed_23_pred,0421/banana/seed_23_pred.json,19936,OVERALL_4tier,AGG,overall4,1,B,3.0000,3
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_23_pred,banana/seed_23_pred,0421/banana/seed_23_pred.json,19937,main_problem_phase,META,categorical,2,,,落地回弹
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_23_pred,banana/seed_23_pred,0421/banana/seed_23_pred.json,19938,falling_object_type,META,categorical,,,,水果
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_23_pred,banana/seed_23_pred,0421/banana/seed_23_pred.json,19939,bounce_count,META,ordinal,1,1,1.0000,1次
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19920,video_quality,META,categorical_multi,0,,,正常，可正常评分; 运动模糊
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19921,release_present,META,binary,0,YES,1.0000,是（继续填写）
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19922,release_anomaly,ANOM,categorical_multi,6,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19923,acceleration_anomaly,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19924,floating_count,ANOM,categorical,0,,,是，次数：1次
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19925,local_decel_count,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19926,horizontal_drift,ANOM,categorical,0,,,是，方向：向左
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19927,trajectory_jump,ANOM,categorical_multi,0,,,是，幅度 小（<物体自身尺寸）
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19928,disappearance,ANOM,categorical,5,,,无
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19929,other_anomaly,ANOM,categorical_multi,1,,,旋转方向或速度突变
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19930,landing_present,META,binary,1,NO,0.0000,否（跳至外观异常）
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19931,landing_anomaly,ANOM,categorical_multi,3,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19932,bounce_anomaly,ANOM,categorical_multi,4,,,NA
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19933,color_jump_phase,APPEAR,categorical,1,,,下落中
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19934,deformation_phase,APPEAR,categorical,2,,,落地时
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19935,size_material_jump,APPEAR,categorical,2,,,落地时
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19936,OVERALL_4tier,AGG,overall4,2,C,2.0000,2
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19937,main_problem_phase,META,categorical,2,,,落地回弹
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19938,falling_object_type,META,categorical,,,,水果
物理规律,Physics Law Compliance,DreamDojo-14B,banana,seed_24_pred,banana/seed_24_pred,0421/banana/seed_24_pred.json,19939,bounce_count,META,ordinal,0,0,0.0000,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19920,video_quality,META,categorical_multi,0,,,正常，可正常评分
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19921,release_present,META,binary,0,YES,1.0000,是（继续填写）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19922,release_anomaly,ANOM,categorical_multi,6,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19923,acceleration_anomaly,ANOM,categorical,2,,,加速度忽快忽慢
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19924,floating_count,ANOM,categorical,0,,,是，次数：1次
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19925,local_decel_count,ANOM,categorical,0,,,是，次数： 1次
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19926,horizontal_drift,ANOM,categorical,0,,,是，方向：向左
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19927,trajectory_jump,ANOM,categorical_multi,1,,,是，幅度 大（>物体自身尺寸）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19928,disappearance,ANOM,categorical,5,,,无
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19929,other_anomaly,ANOM,categorical_multi,2,,,无
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19930,landing_present,META,binary,1,NO,0.0000,否（跳至外观异常）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19931,landing_anomaly,ANOM,categorical_multi,3,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19932,bounce_anomaly,ANOM,categorical_multi,3,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19933,color_jump_phase,APPEAR,categorical,1,,,下落中
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19934,deformation_phase,APPEAR,categorical,1,,,下落中
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19935,size_material_jump,APPEAR,categorical,1,,,下落中
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19936,OVERALL_4tier,AGG,overall4,2,C,2.0000,2
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19937,main_problem_phase,META,categorical,1,,,自由下落
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19938,falling_object_type,META,categorical,,,,玻璃杯
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_00_pred,bottle/seed_00_pred,0421/bottle/seed_00_pred.json,19939,bounce_count,META,ordinal,0,0,0.0000,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19920,video_quality,META,categorical_multi,2,,,运动模糊
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19921,release_present,META,binary,0,YES,1.0000,是（继续填写）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19922,release_anomaly,ANOM,categorical_multi,6,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19923,acceleration_anomaly,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19924,floating_count,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19925,local_decel_count,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19926,horizontal_drift,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19927,trajectory_jump,ANOM,categorical_multi,5,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19928,disappearance,ANOM,categorical,4,,,消失后重现 位置+外观均变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19929,other_anomaly,ANOM,categorical_multi,1,,,旋转方向或速度突变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19930,landing_present,META,binary,1,NO,0.0000,否（跳至外观异常）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19931,landing_anomaly,ANOM,categorical_multi,0,,,无接触响应
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19932,bounce_anomaly,ANOM,categorical_multi,4,,,NA
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19933,color_jump_phase,APPEAR,categorical,2,,,落地时
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19934,deformation_phase,APPEAR,categorical,0,,,松手前
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19935,size_material_jump,APPEAR,categorical,0,,,松手前
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19936,OVERALL_4tier,AGG,overall4,2,C,2.0000,2
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19937,main_problem_phase,META,categorical,1,,,自由下落
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19938,falling_object_type,META,categorical,,,,玻璃杯
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_01_pred,bottle/seed_01_pred,0421/bottle/seed_01_pred.json,19939,bounce_count,META,ordinal,0,0,0.0000,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19920,video_quality,META,categorical_multi,2,,,运动模糊
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19921,release_present,META,binary,0,YES,1.0000,是（继续填写）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19922,release_anomaly,ANOM,categorical_multi,6,,,无异常
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19923,acceleration_anomaly,ANOM,categorical,2,,,加速度忽快忽慢
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19924,floating_count,ANOM,categorical,0,,,是，次数：1次
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19925,local_decel_count,ANOM,categorical,0,,,是，次数： 1次
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19926,horizontal_drift,ANOM,categorical,2,,,是，方向：不规律
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19927,trajectory_jump,ANOM,categorical_multi,5,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19928,disappearance,ANOM,categorical,5,,,无
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19929,other_anomaly,ANOM,categorical_multi,1,,,旋转方向或速度突变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19930,landing_present,META,binary,1,NO,0.0000,否（跳至外观异常）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19931,landing_anomaly,ANOM,categorical_multi,0,,,无接触响应
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19932,bounce_anomaly,ANOM,categorical_multi,4,,,NA
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19933,color_jump_phase,APPEAR,categorical,1,,,下落中
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19934,deformation_phase,APPEAR,categorical,0,,,松手前
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19935,size_material_jump,APPEAR,categorical,0,,,松手前
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19936,OVERALL_4tier,AGG,overall4,3,D,1.0000,1
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19937,main_problem_phase,META,categorical,1,,,自由下落
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19938,falling_object_type,META,categorical,,,,玻璃杯
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_02_pred,bottle/seed_02_pred,0421/bottle/seed_02_pred.json,19939,bounce_count,META,ordinal,0,0,0.0000,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19920,video_quality,META,categorical_multi,2,,,运动模糊; 物体难以从背景分辨
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19921,release_present,META,binary,0,YES,1.0000,是（继续填写）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19922,release_anomaly,ANOM,categorical_multi,5,,,脱手瞬间位置跳变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19923,acceleration_anomaly,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19924,floating_count,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19925,local_decel_count,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19926,horizontal_drift,ANOM,categorical,3,,,否
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19927,trajectory_jump,ANOM,categorical_multi,2,,,次数：1次
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19928,disappearance,ANOM,categorical,4,,,消失后重现 位置+外观均变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19929,other_anomaly,ANOM,categorical_multi,1,,,旋转方向或速度突变
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19930,landing_present,META,binary,1,NO,0.0000,否（跳至外观异常）
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19931,landing_anomaly,ANOM,categorical_multi,0,,,无接触响应
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19932,bounce_anomaly,ANOM,categorical_multi,4,,,NA
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19933,color_jump_phase,APPEAR,categorical,2,,,落地时
物理规律,Physics Law Compliance,DreamDojo-14B,bottle,seed_03_pred,bottle/seed_03_pred,0421/bottle/seed_03_pred.json,19934,deformation_phase,APPEAR,categorical,2,,,落地时
